date,masi_open,masi_high,masi_low,masi_close,masi_change_pct,masi_simple_return,masi_log_return,masi_log_open_close,masi_log_high_low,masi_price_range_pct,masi_close_to_open_ratio,masi_log_return_mean_5,masi_log_return_std_5,masi_log_return_mean_10,masi_log_return_std_10,masi_log_return_mean_21,masi_log_return_std_21,masi_egarch_mean,masi_egarch_vol,masi_egarch_std_resid,masi_egarch_vol_ratio,masi_egarch_mean_next,masi_egarch_vol_next
2007-01-17,9990.66,10103.48,9990.66,10026.96,0.2,0.0020066194458212,0.0020046088742065,0.003626808760488,0.0112292624131423,0.0112516655097855,1.003633393589613,0.0011110934115308,0.0102036739271342,0.0055815761353003,0.0102141965884762,,,0.003890100670302405,0.011077829124166088,-0.1702040873678705,1.0390891678999512,0.0007216547770418403,0.009625651490072
2007-01-18,10014.42,10052.97,9971.61,9983.6,-0.43,-0.0043243415751134,-0.0043337185828295,-0.0030823075885267,0.0081260578451081,0.0081493649585318,0.996922437844628,0.0008751440035452,0.0103396891203009,0.0036540386807926,0.0100692947790555,,,0.0007216547770418402,0.009625654810586278,-0.5251978654284849,0.9109195519639925,-0.0008037424904665376,0.008733183991181882
2007-01-19,9923.52,9978.2,9923.52,9953.82,-0.3,-0.0029828919427862,-0.0029873496317006,0.0030487000241268,0.0054950162688862,0.0054933683751565,1.003053352036374,0.0028136006312973,0.0077465395115928,0.0017588283596469,0.0092445322693266,,,-0.0008037424904665375,0.008733185660500506,-0.25003557992707537,0.838588439185957,-0.000479722071352606,0.0076368184900778525
2007-01-22,9956.49,9992.19,9936.57,9975.1,0.21,0.0021378726961107,0.0021355906981137,0.0018673879412501,0.00558189715921,0.0055758839510381,1.001869132595925,0.0023978519635434,0.0077082570377639,0.0004200245370706,0.0079014812285126,,,-0.000479722071352606,0.007636819336146572,0.3424609977464721,0.7486704155235977,0.0007531771806468347,0.006662891410200136
2007-01-23,9967.79,9991.8,9947.93,9991.18,0.16,0.0016120139146473,0.0016107160148513,0.0023438093957387,0.0044002672840111,0.0043908727497651,1.0023465582641689,-0.0003140305254717,0.0030978181503866,-0.0003225641629208,0.0073299885720712,,,0.0007531771806468347,0.006662891881080654,0.12870369946110863,0.6697839807067224,0.0006268595656198579,0.00577018026684338
2007-01-24,9952.71,9997.22,9951.53,9995.75,0.05,0.000457403429825,0.0004572988527642,0.0043151267601465,0.0045807461513769,0.0045709426506263,1.0043244503255897,-0.0006234925297601,0.0028777567589599,0.0002438004408853,0.007126692806854,,,0.0006268595656198579,0.005770180542861956,-0.029385685871720996,0.5967518837923257,0.00034927539230740967,0.004967277253166445
2007-01-25,10003.13,10065.07,10003.13,10065.07,0.69,0.0069349473526247,0.0069110112054613,0.0061729698416456,0.0061729698416456,0.0061539562069613,1.00619206188463,0.001625453427898,0.0035651127409878,0.0012502987157216,0.0073020865391138,,,0.0003492753923074099,0.004967277426751168,1.3209924168551164,0.5298183162461774,0.0019024414688188314,0.005894812745014823
2007-01-26,10048.66,10240.44,10048.44,10217.59,1.52,0.0151533968467183,0.0150397309730227,0.0166714525523607,0.0189271888622171,0.0187911239343132,1.016811196716776,0.0052308695488426,0.0060106130799813,0.00402223509007,0.0066596075005878,,,0.0019024414688188318,0.005894812837824226,2.228618594963371,0.6427881591156612,0.003858718894658535,0.009400526809687814
2007-01-29,10278.92,10362.52,10278.92,10345.93,1.26,0.0125606919048424,0.0124824608241365,0.0064980095163262,0.0081002543534954,0.0080804722243433,1.0065191673833438,0.0073002435740472,0.0064440507246638,0.0048490477687953,0.007179102961342,,,0.003858718894658535,0.00940052680322119,0.9173679422437205,1.0236365457478778,0.0032432800547069125,0.010825037243449848
2007-01-30,10365.67,10445.83,10344.47,10445.79,0.97,0.0096521047407047,0.0096058207646043,0.0076996420070833,0.00975077830413,0.0097034307601436,1.0077293604754929,0.0088992645239978,0.0056183578853394,0.004292616999263,0.0064709754086479,,,0.003243280054706913,0.010825037201975687,0.5877615560282927,1.167767037338109,0.002550980877020133,0.0098141957466398
2007-01-31,10450.16,10516.37,10419.76,10455.33,0.09,0.0009132865968011,0.0009128698043451,0.0004946069291268,0.0092290872990594,0.009240263100256,1.000494729267303,0.008990378714314,0.0054483481110436,0.0041834430922769,0.0065228676818601,,,0.002550980877020133,0.009814195723795674,-0.16691241124356626,1.055621646677437,0.0004589142030833153,0.008158051453311237
2007-02-01,10418.91,10424.11,10113.38,10207.24,-2.37,-0.0237285671518737,-0.0240146238073875,-0.020525151907533,0.0302620927257578,0.0304421175557742,0.9796840552418632,0.0028052517117442,0.0159096309714235,0.0022153525698211,0.0108872267460938,0.0035064556413516,0.0103124990119826,0.0004589142030833138,0.008158051441795693,-2.99992445317112,0.8826349357192251,-0.005540196902948246,0.018127537601755447
2007-02-02,10213.13,10266.35,10192.85,10264.88,0.56,0.0056469721491803,0.0056310877729842,0.0050542128032024,0.0071850625834456,0.0071603369937105,1.005067006882317,0.0009235230717365,0.0146036278357874,0.0030771963102896,0.0107701065012701,0.0030630952513867,0.0099914339201523,-0.005540196902948246,0.018127537609576284,0.6162604605509665,1.8856280249741804,0.0015944119894720022,0.01793914769589376
2007-02-05,10214.01,10314.26,10192.29,10311.81,0.46,0.004571899525372,0.004561480138261,0.0095295330580393,0.0118958516513901,0.0118281853525229,1.0095750836351247,-0.0006606730654385,0.0134177222965892,0.0033197852543043,0.0107738610113852,0.0025200822303631,0.0095555619387391,0.0015944119894720022,0.017939147708149476,0.16539627172148788,1.8071225845454442,0.0013369976204018615,0.01268338038284535
2007-02-06,10304.77,10419.6,10275.52,10419.39,1.04,0.0104326980423417,0.0103786530134421,0.0110615985139694,0.0139242804982137,0.0138280647907411,1.0111230042009671,-0.0005061066156709,0.0135691512012555,0.0041965789541634,0.0109742312020703,0.0022750833774853,0.0092670914375756,0.001336997620401862,0.012683380388763014,0.7128742587465717,1.273202602469998,0.0027369725615158436,0.010580281513407007
2007-02-07,10395.12,10408.67,10323.85,10362.26,-0.55,-0.0054830465123197,-0.0054981335858711,-0.0031661054959404,0.0081823601985275,0.0081854730531756,0.9968389013306244,-0.0017883072937142,0.0137037777965321,0.0036010357102998,0.0113546968856872,0.0015829530631692,0.0092796133987088,0.0027369725615158436,0.010580281516225839,-0.7783447098980919,1.0677739339283097,-0.0010839734308723875,0.01080446266276459
2007-02-08,10379.25,10416.78,10356.6,10389.46,0.26,0.0026249100099784,0.0026214709505313,0.0009832099174671,0.0057939698165524,0.005792408845118,1.0009836934267888,0.0035389116578695,0.0058033351013398,0.0031720816848068,0.0112966360089712,0.0019557063077325,0.0091495643981571,-0.0010839734308723875,0.010804462663821625,0.3429549896832206,1.0866222775325352,0.0008701103013159707,0.009135677409876674
2007-02-09,10399.62,10482.81,10386.34,10476.42,0.84,0.0083700211560562,0.0083351867703673,0.0073577504616042,0.0092452914613313,0.0092082982545563,1.0073848852169598,0.0040797314573461,0.0061619683741146,0.0025016272645413,0.0106970781538832,0.0025028090845548,0.0091722237934424,0.0008701103013159705,0.009135677410298155,0.8171344207750105,0.9228465965820815,0.0022451870164235483,0.008596611564893903
2007-02-12,10453.85,10536.06,10452.47,10536.06,0.57,0.0056927843671787,0.0056766417057377,0.0078333275725047,0.0079653450678846,0.00793370576857,1.007864088350225,0.0043027637708415,0.0062038040841868,0.0018210453527014,0.0101962906656337,0.0033769173929453,0.0085032790355704,0.0022451870164235483,0.00859661156509189,0.39916363131355137,0.8683349508749292,0.0016053751094776295,0.007809826209587507
2007-02-13,10488.86,10648.82,10476.74,10627.44,0.87,0.0086730713378626,0.0086356763188698,0.0131255939303,0.0162915260961015,0.0161920462500846,1.0132121126604798,0.003954168431927,0.0058137519720237,0.001724030908128,0.0101183081535377,0.0035874575016113,0.0085794449006226,0.0016053751094776293,0.007809826209678544,0.9001866393236351,0.8009342621806537,0.0023175035603868483,0.00782240202775871
2007-02-14,10623.53,10664.63,10619.1,10639.47,0.11,0.0011319753393101,0.001131335138308,0.0014993183451096,0.0042783919407756,0.004279348501382,1.0015004428848038,0.0052800621767628,0.0033552664284583,0.0017458774415243,0.0101165978703789,0.0029189435339151,0.0081689247675755,0.0023175035603868483,0.007822402027801928,-0.1516373637998964,0.8129552393464236,0.0005114906005211575,0.007044255881707731
2007-02-15,10643.03,10725.2,10638.07,10710.87,0.67,0.0067108605973795,0.0066884430107117,0.0063538958444289,0.008157036176135,0.0081347266842003,1.0063741246618678,0.0060934565887989,0.0030264925301964,0.0048161841233342,0.004566395014371,0.0031419832547011,0.00820656771904,0.0005114906005211573,0.00704425588172797,0.8768779149850139,0.7469965040055752,0.0018488776669473397,0.007020894251054094
2007-02-16,10750.44,10950.29,10750.44,10907.91,1.84,0.0183962647291955,0.0182291004707469,0.0145415301556103,0.0184192559614684,0.0183215666429224,1.014647772556286,0.0080722393288748,0.0063108878278284,0.0060759853931105,0.0062453443587704,0.0042164032096333,0.0086442122817528,0.0018488776669473394,0.007020894251064751,2.3330678711355644,0.7544425037485704,0.0046262802978647545,0.010526678345942002
2007-02-19,10960.04,11254.93,10948.02,11201.82,2.69,0.0269446667601767,0.0265880509751326,0.0218203339511079,0.0276476368868883,0.0273982263596451,1.022060138466648,0.0122545211827538,0.0101112339272096,0.0082786424767976,0.0089503138456932,0.0056247556194825,0.0097503643559299,0.004626280297864755,0.01052667834594292,2.0862963563175767,1.1208760866401317,0.006637965611546916,0.015609871846484944
2007-02-20,11350.6,11351.86,11010.83,11016.69,-1.65,-0.016526778684178,-0.0166648694689856,-0.0298592103359444,0.0305022732471607,0.0309557589439296,0.9705821718675663,0.0071944120251827,0.0166144500376133,0.0055742902285548,0.0118584549983795,0.0047294956115254,0.0108839650773166,0.006637965611546916,0.015609871846479877,-1.4928268027893803,1.597548206696783,-0.0037713871876643257,0.021279428784224296
2007-02-21,11051.36,11051.36,10947.53,10954.65,-0.56,-0.0056314555460851,-0.005647371975104,-0.0087894736582314,0.0094396372721556,0.0094781668058769,0.991249040842032,0.0058386706025003,0.0174865672814691,0.0055593663896315,0.0118740216009311,0.0043838723739085,0.0111010313641408,-0.0037713871876643257,0.02127942878422224,-0.08815954631407373,2.0329689748011956,-0.0011198895037932508,0.015620671020268349
2007-02-22,10920.87,10920.87,10582.25,10582.25,-3.4,-0.0339946963161762,-0.0345859544287657,-0.0314975682464187,0.0314975682464187,0.0319988660256562,0.9689933128038332,-0.0024162088853952,0.0250790408515343,0.0018386238517018,0.0174276530085563,0.002715146027169,0.0139810760822261,-0.0011198895037932521,0.015620671020267993,-2.142421723212137,1.4283402514271157,-0.008084318984535797,0.021895904598544035
2007-02-23,10610.04,10610.04,10430.55,10432.54,-1.41,-0.0141472749179049,-0.0142483015782197,-0.0168709549987817,0.0170617225222921,0.0172048226031246,0.9832705625991984,-0.0089116892951885,0.022464674771975,-0.0004197249831568,0.0179477335304253,0.0017075597041365,0.0144191594835494,-0.008084318984535797,0.021895904598544038,-0.2815130366476741,1.8646929653640167,-0.0031898100946047346,0.018194868446385036
2007-02-26,10455.43,10704.47,10455.43,10641.2,2.0,0.0200008818561923,0.0198034918607004,0.017611798827561,0.0235399505596236,0.0234033755591473,1.0177678010373556,-0.0102686011180749,0.0198353880194102,0.0009929600323394,0.0190056900049856,0.0019344054606926,0.0146746014173641,-0.0031898100946047346,0.01819486844638513,1.263724550856719,1.4758880731168516,0.005005177150465493,0.015984478800928594
2007-02-27,10719.86,10848.8,10549.46,10646.51,0.05,0.0004990038717438,0.0004988794107144,-0.0068659569361913,0.0279798010136344,0.0281162559373917,0.993157559893506,-0.0068358513421349,0.0199366371570168,0.0001792803415238,0.0188153558153449,0.0013637587267201,0.0144755645946282,0.005005177150465493,0.01598447880092863,-0.2819170894386182,1.2644344846363975,0.0003592822702903862,0.013141685296661196
2007-02-28,10644.3,10716.9,10558.39,10716.9,0.66,0.0066115562752488,0.006589795798145,0.006797397106685,0.0149011301844658,0.0147906577461766,1.0068205518446494,-0.0043884177874851,0.020849243795816,0.0007251264075075,0.0189249023215689,0.0012201384902221,0.0144044890941708,0.0003592822702903864,0.013141685296661208,0.4741030839809826,1.0305652569940895,0.0018251369893763942,0.010405185383900555
2007-03-01,10637.76,10701.65,10586.75,10588.37,-1.2,-0.0119932069908275,-0.0120657057425487,-0.0046537064586434,0.0107947159705057,0.0108515286111081,0.9953571052552418,0.0001156319497582,0.0140034020723105,-0.0011502884678184,0.0191956007215867,0.0006021110832271,0.0146938494766043,0.0018251369893763946,0.010405185383900561,-1.3349923350157433,0.8141733126975667,-0.0026645412841219446,0.012633829052700739
2007-03-02,10612.86,10759.63,10595.11,10759.63,1.62,0.0161743497818831,0.0160449385500147,0.0137346942017017,0.0154085936031565,0.0152904886134559,1.0138294484238932,0.0061742799754052,0.0127305265137639,-0.0013687046598916,0.018961592302442,0.0025097092907225,0.0139180889186882,-0.002664541284121944,0.012633829052700739,1.4809033552766895,0.9723420453869875,0.004100634589550598,0.01413226878530087
2007-03-05,10729.12,10858.28,10728.54,10858.28,0.92,0.0091685308881439,0.0091267550632982,0.0119663823567798,0.012020442305548,0.0119484853954769,1.012038265952846,0.0040389326159247,0.0105880637048605,-0.003114834251075,0.0167794935940962,0.0026761696378803,0.013978062069018,0.004100634589550598,0.014132268785300868,0.35564851971789035,1.103829675583254,0.002435687762758877,0.012039531602129004
2007-03-06,10911.24,11049.83,10889.0,11036.34,1.64,0.0163985456260107,0.0162655415557355,0.0114000135626149,0.0146619378661088,0.0145727659713274,1.0114652413474543,0.007192265044929,0.0115722603075743,0.000178206851397,0.0170538915808085,0.0032335058958552,0.0142869134520928,0.002435687762758878,0.012039531602129004,1.1487036414714862,0.961469631494134,0.004153725444261348,0.011458875840831242
2007-03-07,11044.34,11201.17,11044.34,11201.17,1.49,0.0149352049683137,0.014824772986411,0.0141001575895985,0.0141001575895985,0.0140012159444058,1.014200033682411,0.0088392604825822,0.0120415745744716,0.0022254213475485,0.0174998114954951,0.0034452258945681,0.0144303169276865,0.004153725444261347,0.011458875840831242,0.9312473309227828,0.9193799841109469,0.0038069865839457768,0.011348762369152277
2007-03-08,11214.49,11332.33,11210.47,11309.87,0.97,0.009704343385557,0.0096575586783464,0.0084691036814566,0.0108115395611388,0.0107746596556813,1.0085050679968506,0.0131839133667612,0.003509630627771,0.0066497726582597,0.0118349813638949,0.0041669255261975,0.0143393731992813,0.0038069865839457763,0.011348762369152277,0.5155251210742944,0.9078796494044994,0.0025634322488976113,0.010018188566847545
2007-03-09,11333.74,11333.74,11064.43,11066.35,-2.15,-0.0215316356421426,-0.0217668234219956,-0.0238751452701361,0.0240486592633001,0.0243359373235077,0.976407611256302,0.0056215609723591,0.0156260415402119,0.0058979204738821,0.0134400796288858,0.0030055781751248,0.0154178469614942,0.0025634322488976126,0.010018188566847545,-2.428608276690612,0.80384396849486,-0.004999235807292818,0.017994455473093696
2007-03-12,11124.32,11143.01,11035.23,11076.06,0.09,0.0008774347458737,0.0008770500250356,-0.0043476801765391,0.0097195132244191,0.0097308970879537,0.9956617573029184,0.0039716199647066,0.0155989195838699,0.0040052762903157,0.0125686774177867,0.0026504288062994,0.0153747800802331,-0.004999235807292818,0.017994455473093696,0.32656091433914,1.396575565771391,0.00045029372806812645,0.015772492460167285
2007-03-13,11119.02,11268.81,11091.1,11268.81,1.74,0.0174023976034798,0.0172527100024139,0.0133815769721489,0.0158957475130537,0.0157700768759078,1.0134715109784855,0.0041690536540422,0.0157983947992435,0.0056806593494856,0.0131524204161188,0.0032016701537602,0.0156929358222771,0.0004502937280681274,0.015772492460167285,1.0652987355536554,1.192500125195958,0.00439129979827522,0.013759758226466958
2007-03-14,11272.34,11272.99,11197.73,11243.69,-0.22,-0.0022291617304754,-0.0022316500100252,-0.0025448549732907,0.0066985197991452,0.0066935321055632,0.997458380425005,0.000757769054755,0.0147275036305323,0.0047985147686686,0.0133785557471846,0.0026841784238128,0.0156839623308972,0.00439129979827522,0.013759758226466958,-0.4813274840513655,1.0185067065719953,-0.00029785356648683996,0.012322585318998032
2007-03-15,11222.72,11227.74,11137.71,11147.0,-0.86,-0.0085994900250718,-0.0086366789970384,-0.0067698915494794,0.0080508539987696,0.008076612541491,0.993252972541416,-0.0029010784803219,0.0142277108592558,0.0051414174432196,0.0129348730206958,0.0022190348935582,0.01587598886658,-0.0002978535664868398,0.012322585318998032,-0.6767107075895339,0.8978837552600085,-0.001839303386069173,0.01144743402122068
2007-03-16,11149.54,11176.71,11125.8,11176.71,0.27,0.0026652911097155,0.0026617455199877,0.0024339074777633,0.0045654133482188,0.0045550076900984,1.0024368718350711,0.0019846353080747,0.0095575717067912,0.0038030981402169,0.0123610026351082,0.0020272873939999,0.0158435929076097,-0.0018393033860691728,0.01144743402122068,0.3931928236243208,0.8215641367281277,0.0008798028769386883,0.009560858160299118
2007-03-19,11174.93,11182.3,11153.67,11153.67,-0.21,-0.00206142952622,-0.002063557196597,-0.0019042847670338,0.0025635793457412,0.0025668681250206,0.9980975272328328,0.0013965138637481,0.0097316544193564,0.0026840669142274,0.0123319976225592,0.0010609703622217,0.0154191696375126,0.0008798028769386884,0.009560858160299118,-0.3078552180344869,0.6802626105654787,-0.0002573999420836798,0.00823797414419121
2007-03-20,11191.08,11252.99,11180.47,11252.99,0.89,0.0089046923568654,0.0088652793846729,0.0055168387036561,0.006465364916233,0.0064445094148311,1.0055320844815692,-0.0002809722597999,0.0065021937624226,0.0019440406971211,0.0116284040866037,0.000217028857914,0.0144037048331169,-0.00025739994208368033,0.00823797414419121,1.1073935371828276,0.590719059728159,0.0023727603913981286,0.008468596749804415
2007-03-21,11226.55,11354.19,11226.55,11354.19,0.9,0.0089931653720478,0.0089529676835631,0.0113053300710838,0.0113053300710838,0.0112416649712574,1.0113694768205728,0.0019559512789176,0.0075092520183174,0.0013568601668363,0.0110390318509346,0.0014369258651783,0.0139810608888629,0.002372760391398129,0.008468596749804415,0.777012707839341,0.6224341330571906,0.0023938636702088636,0.00866929516403611
2007-03-22,11360.01,11405.4,11330.15,11374.17,0.18,0.0017597028057483,0.0017581563427104,0.0012457015675157,0.0066196133177515,0.006615867355596,1.001246477775988,0.0040349183468674,0.0047901004640824,0.0005669199332727,0.0106550009383664,0.0017895700707885,0.0138865144439505,0.0023938636702088636,0.00866929516403611,-0.07332860578281446,0.6666058803545597,0.0006623429127270115,0.007323268111425315
2007-03-23,11396.61,11474.46,11396.61,11474.46,0.88,0.0088173466723284,0.0087787008739544,0.0068077532591371,0.0068077532591371,0.0067846330023372,1.006830978685767,0.0052583094176608,0.005121393616862,0.0036214723628677,0.0074318814237984,0.0038545536566323,0.0111642902447964,0.0006623429127270119,0.007323268111425315,1.1082972571446268,0.5807501910994916,0.0023519241969020017,0.007569296142540133
2007-03-26,11465.16,11488.03,11454.36,11470.33,-0.04,-0.000359929791903,-0.0003599945821776,0.0004508297043197,0.0029351801772215,0.0029353994174535,1.0004509313433043,0.0055990219405446,0.0045356883247394,0.0034977679021464,0.0074926849556875,0.0045159016088248,0.010425189636676,0.0023519241969020017,0.007569296142540133,-0.3582788581673231,0.6345930954156366,0.00015258357086659184,0.0075324563300085655
2007-03-27,11478.56,11478.56,11402.33,11441.79,-0.25,-0.0024881585795699,-0.0024912591904039,-0.0032085052404587,0.0066632270022591,0.006662419079532,0.9967966365118972,0.0033277142255292,0.0052744642316004,0.0015233709828646,0.0058968026363782,0.0034542467968674,0.0099131532224498,0.0001525835708665918,0.0075324563300085655,-0.3509934403121173,0.6595811079318742,-0.0003603317418499892,0.006952854472845723
2007-03-28,11427.72,11579.24,11421.5,11547.85,0.93,0.0092695286314465,0.009226830210921,0.0104572896108122,0.0137162954800564,0.0136596855691751,1.0105121581557828,0.0033824867310008,0.0053483872458651,0.0026692190049592,0.0061919657309154,0.0038698635016392,0.009965874715672,-0.0003603317418499896,0.006952854472845723,1.378881434986669,0.6326537731287795,0.0024597720906457013,0.007960410008867496
2007-03-29,11595.19,11615.02,11535.81,11556.67,0.08,0.0007637785388621,0.0007634870084675,-0.0033275974840915,0.0068429779055583,0.0068540505180126,0.9966779328324934,0.0031835528641522,0.0054415949281056,0.0036092356055098,0.0048538201362231,0.0035924202259403,0.0099674677074805,0.0024597720906457013,0.007960410008867496,-0.21309016499007274,0.7409681008522171,0.0004229633769088956,0.007643736549879334
2007-03-30,11608.32,11629.34,11497.87,11497.87,-0.51,-0.0050879708428118,-0.0051009586395443,-0.0095602815739156,0.0113694143121636,0.0114342917427314,0.9904852726320432,0.0004076209614525,0.0054139237482508,0.0028329651895566,0.0055874852022754,0.0039240748498928,0.009526532125243,0.00042296337690889585,0.007643736549879334,-0.7226729990504969,0.720308192316765,-0.0009883883444349315,0.007882114710210171
2007-04-03,11456.87,11463.35,11398.22,11401.23,-0.84,-0.0084050350195298,-0.0084405565059674,-0.0048683057551429,0.0056977868276299,0.0057125415415706,0.9951435252385684,-0.0012084914233054,0.0067432224507054,0.0021952652586196,0.0064981165296226,0.0027580988948461,0.009467089203954,-0.0009883883444349317,0.007882114710210171,-0.9454528937366558,0.7589547999676259,-0.0017921040714227604,0.009162974324674146
2007-04-04,11378.8,11412.34,11328.78,11335.98,-0.57,-0.0057230667217484,-0.0057395062210056,-0.0037702368874121,0.0073488355944786,0.0073712197798513,0.9962368615319718,-0.0018581408294257,0.0070473146708001,0.0007347866980517,0.0064736319844112,0.0020501816908316,0.0095227122950945,-0.0017921040714227604,0.009162974324674146,-0.4307992153763039,0.9028580941671323,-0.0011420627550010653,0.00878798133233078
2007-04-05,11330.87,11366.64,11304.06,11365.88,0.26,0.0026376193324264,0.0026341469191511,0.0030850256329173,0.0055207963537876,0.0055059529046584,1.0030897892218336,-0.0031766774877797,0.0046709192866788,0.0001029046216105,0.0058618116329333,0.0014010676605181,0.0089528130185174,-0.0011420627550010653,0.00878798133233078,0.4297016039689999,0.8793241848319749,0.0008731609306857424,0.007699194132535894
2007-04-06,11375.87,11412.88,11371.34,11411.05,0.4,0.0039741753388211,0.0039662991646444,0.0030877387510805,0.0036463873704517,0.0036403310825909,1.003092510726652,-0.0025361150565443,0.0054935317872182,0.0003237189038039,0.0059716542491513,0.0008839974785292,0.0084374971817741,0.0008731609306857424,0.007699194132535894,0.40174831037022657,0.784432586135849,0.001193759922920657,0.006917855458441044
2007-04-09,11442.48,11449.2,11336.92,11409.23,-0.02,-0.0001594945250437,-0.000159507245648,-0.0029100687401336,0.0098552020936304,0.0098411549245655,0.9970941614055694,-0.0015478247777651,0.0053596133184825,-0.0005701019081563,0.005182272358721,0.0004165181488151,0.0081955824211384,0.001193759922920657,0.006917855458441044,-0.195619462808727,0.7203106007280781,0.00020083333981357158,0.0062030034058867855
2007-04-10,11419.55,11487.86,11417.74,11487.43,0.69,0.0068540997069916,0.006830717149046,0.005926595185192,0.0061225393825151,0.0061040633109408,1.0059441921967154,0.0015064299532375,0.004768376925845,0.000148969264966,0.0056887888313432,0.0017783057950552,0.006532415145022,0.00020083333981357198,0.0062030034058867855,1.0688183409573053,0.6583312107840523,0.0018831177063462726,0.006692211244313676
2007-04-11,11523.42,11537.03,11492.34,11515.26,0.24,0.0024226480596616,0.0024197181789435,-0.0007083739468771,0.0038811357929382,0.0038809371216976,0.9992918768907147,0.0031382748332274,0.0025478220997543,0.0006400670019008,0.0056473650667083,0.0018517661833366,0.0065304470575141,0.0018831177063462726,0.006692211244313676,0.08018283538989794,0.7532785830734852,0.0008215559896969578,0.0061493776525486975
2007-04-12,11515.58,11550.37,11507.35,11550.37,0.3,0.0030489975910228,0.0030443588245344,0.0030165699987667,0.0037315094396247,0.003724556009894,1.003021124424475,0.0032203172143041,0.0025340979810111,2.1819863262172902e-05,0.0048905851875068,0.001175178032009,0.005511600403025,0.0008215559896969576,0.0061493776525486975,0.3614679338999728,0.7298212345938412,0.0009718835233275095,0.005582870050277779
2007-04-13,11536.28,11623.48,11536.28,11623.48,0.63,0.0063296673613051,0.0063097191496305,0.007530338143673,0.007530338143673,0.0075020561828298,1.0075587624433526,0.0036890012113013,0.0028972487860045,0.0005764430773784,0.0052828017552896,0.0015819098967545,0.0055625433401785,0.0009718835233275091,0.005582870050277779,0.9561095956438039,0.6946898644353308,0.0017577330634617322,0.006118179532880851
